44.8224599452249,942.291465598841,26.5144273543963,1,1
44.7945850801684,942.221640411972,26.5043557778001,1,1
44.822396525764,942.310565342912,26.5093915659527,1,1
44.8334322397268,942.221640411972,26.5043557778001,1,1
44.8167835113185,942.302658596462,26.5043557778001,1,1
44.8334957934326,942.256552761777,26.5093915659527,1,1
44.822396525764,942.256552761777,26.5093915659527,1,1
44.822396525764,942.229546498279,26.5093915659527,1,1
44.8168468783645,942.229546498279,26.5093915659527,1,1
44.8001978819051,942.283559043321,26.5093915659527,1,1
44.8001978819051,942.229546498279,26.5093915659527,1,1
44.80568431383,942.302658596462,26.5043557778001,1,1
44.7834858103338,942.194634386566,26.5043557778001,1,1
44.7834228068077,942.240740178188,26.4993199899385,1,1
44.8056210614197,942.267746019637,26.4993199899385,1,1
44.8223330964979,942.275652516919,26.5043557778001,1,1
44.7945850801684,942.302658596462,26.5043557778001,1,1
44.8280096458009,942.237452613702,26.5144273543963,1,1
44.8500171365764,942.267746019637,26.4993199899385,1,1
44.8389817977763,942.248646455423,26.5043557778001,1,1
44.8666655155496,942.321757756672,26.4993199899385,1,1
44.8723429454033,942.256552761777,26.5093915659527,1,1
44.9054470344919,942.259839551477,26.494284202368,1,1
44.9000906397924,942.229546498279,26.5093915659527,1,1
44.939001758149,942.31847211848,26.5144273543963,1,1
44.9389370321111,942.229546498279,26.5093915659527,1,1
44.9555204278206,942.248646455423,26.5043557778001,1,1
44.9555853503099,942.310565342912,26.5093915659527,1,1
44.9775874378401,942.259839551477,26.494284202368,1,1
44.9777829812996,942.256552761777,26.5093915659527,1,1
45.0110136118489,942.248646455423,26.5043557778001,1,1
45.0109480574132,942.240740178188,26.4993199899385,1,1
45.0165628805137,942.194634386566,26.5043557778001,1,1
45.0388257204346,942.256552761777,26.5093915659527,1,1
45.0332764257306,942.229546498279,26.5093915659527,1,1
45.0443090881887,942.275652516919,26.5043557778001,1,1
45.0499242827121,942.283559043321,26.5093915659527,1,1
45.0443090881887,942.275652516919,26.5043557778001,1,1
45.0276613907135,942.275652516919,26.5043557778001,1,1
45.0111446913062,942.237452613702,26.5144273543963,1,1
45.0165628805137,942.248646455423,26.5043557778001,1,1
44.9944311095854,942.202540252826,26.5093915659527,1,1
45.0110791564799,942.256552761777,26.5093915659527,1,1
45.0221778091922,942.310565342912,26.5093915659527,1,1
45.0277928434481,942.237452613702,26.5144273543963,1,1
45.0499902530257,942.264459097249,26.5144273543963,1,1
45.0887025502187,942.248646455423,26.5043557778001,1,1
45.0943846380845,942.264459097249,26.5144273543963,1,1
45.1054165514913,942.283559043321,26.5093915659527,1,1
45.1053499492659,942.275652516919,26.5043557778001,1,1
45.088768965814,942.310565342912,26.5093915659527,1,1
45.0778030830804,942.272365461836,26.519463143131,1,1
45.0665058915499,942.275652516919,26.5043557778001,1,1
45.0555395828109,942.264459097249,26.5144273543963,1,1
45.0554735502857,942.229546498279,26.5093915659527,1,1
45.0665720583024,942.283559043321,26.5093915659527,1,1
45.0721212987455,942.202540252826,26.5093915659527,1,1
45.077736811515,942.264459097249,26.5144273543963,1,1
45.0942516922777,942.329664694049,26.5043557778001,1,1
45.0776705301452,942.310565342912,26.5093915659527,1,1
45.072253727259,942.326378923165,26.519463143131,1,1
45.0832860960818,942.264459097249,26.5144273543963,1,1
45.099867365309,942.256552761777,26.5093915659527,1,1
45.0776705301452,942.202540252826,26.5093915659527,1,1
45.0832860960818,942.237452613702,26.5144273543963,1,1
45.0998008252935,942.275652516919,26.5043557778001,1,1
45.1054165514913,942.256552761777,26.5093915659527,1,1
45.1110323832608,942.31847211848,26.5144273543963,1,1
45.1054831439124,942.210446148202,26.5144273543963,1,1
45.1331623467506,942.256552761777,26.5093915659527,1,1
45.1221308348266,942.210446148202,26.5144273543963,1,1
45.1499438857649,942.218352072693,26.519463143131,1,1
45.1553588201755,942.256552761777,26.5093915659527,1,1
45.1553588201755,942.310565342912,26.5093915659527,1,1
45.1609079159231,942.283559043321,26.5093915659527,1,1
45.1498768054768,942.210446148202,26.5144273543963,1,1
45.1609751304312,942.237452613702,26.5144273543963,1,1
45.1498768054768,942.237452613702,26.5144273543963,1,1
45.1332292502177,942.264459097249,26.5144273543963,1,1
45.1332292502177,942.291465598841,26.5144273543963,1,1
45.1387114786721,942.283559043321,26.5093915659527,1,1
45.1332292502177,942.264459097249,26.5144273543963,1,1
45.155493114972,942.218352072693,26.519463143131,1,1
45.1609079159231,942.283559043321,26.5093915659527,1,1
45.1553588201755,942.256552761777,26.5093915659527,1,1
45.1500109562488,942.334285756965,26.5244989321567,1,1
45.1499438857649,942.299372183478,26.519463143131,1,1
45.1665242793428,942.31847211848,26.5144273543963,1,1
45.1722080676445,942.307278797227,26.5244989321567,1,1
45.1776225500351,942.264459097249,26.5144273543963,1,1
45.1942023004953,942.283559043321,26.5093915659527,1,1
